timestamp,temperature_celsius,cloud_cover_percentage,panel_age_in_days,days_since_cleaning,ideal_power_kw,actual_power_kw,energy_loss_kw
2023-01-15 12:00:00,0.069,24.045,14,0.958,7.996,7.972,0.025
2023-01-15 13:00:00,0.908,9.5,14,1.0,9.13,9.1,0.029
2023-01-15 14:00:00,1.457,6.928,14,1.042,9.102,9.071,0.03
2023-01-15 15:00:00,2.992,50.462,14,1.083,5.354,5.335,0.018
2023-01-15 16:00:00,0.721,64.171,14,1.125,4.029,4.015,0.014
2023-01-15 17:00:00,-2.52,32.729,14,1.167,5.77,5.748,0.021
2023-01-15 18:00:00,-3.532,69.026,14,1.208,3.004,2.992,0.011
2023-01-15 19:00:00,-6.794,6.103,14,1.25,5.778,5.755,0.023
2023-01-15 20:00:00,-6.031,85.733,14,1.292,1.428,1.422,0.006
2023-01-15 21:00:00,-7.607,81.657,14,1.333,1.223,1.218,0.005
2023-01-15 22:00:00,-7.179,98.55,14,1.375,0.463,0.461,0.002
2023-01-15 23:00:00,-9.979,93.65,14,1.417,0.287,0.285,0.001
2023-01-16 00:00:00,-7.341,35.62,15,1.458,0.0,0.0,0.0
2023-01-16 01:00:00,-5.144,39.928,15,1.5,0.871,0.867,0.004
2023-01-16 02:00:00,-7.927,74.596,15,1.542,0.979,0.975,0.005
2023-01-16 03:00:00,-6.112,13.408,15,1.583,3.399,3.382,0.017
2023-01-16 04:00:00,-4.499,31.401,15,1.625,3.692,3.673,0.019
2023-01-16 05:00:00,-5.476,11.854,15,1.667,5.486,5.458,0.029
2023-01-16 06:00:00,-2.932,45.489,15,1.708,4.391,4.367,0.023
2023-01-16 07:00:00,-2.06,55.2,15,1.75,4.284,4.261,0.023
2023-01-16 08:00:00,-0.684,21.116,15,1.792,7.136,7.097,0.04
2023-01-16 09:00:00,-1.39,2.663,15,1.833,9.034,8.982,0.052
2023-01-16 10:00:00,0.999,71.936,15,1.875,3.869,3.846,0.023
2023-01-16 11:00:00,2.446,2.001,15,1.917,9.749,9.691,0.058
2023-01-16 12:00:00,4.523,97.34,15,1.958,1.888,1.877,0.011
2023-01-16 13:00:00,3.368,22.161,15,2.0,8.084,8.033,0.05
2023-01-16 14:00:00,5.257,66.39,15,2.042,4.315,4.288,0.027
2023-01-16 15:00:00,-1.379,43.475,15,2.083,5.892,5.854,0.038
2023-01-16 16:00:00,0.865,5.967,15,2.125,8.23,8.175,0.054
2023-01-16 17:00:00,-1.719,47.218,15,2.167,4.812,4.78,0.032
2023-01-16 18:00:00,1.0,51.676,15,2.208,4.026,3.999,0.027
2023-01-16 19:00:00,-6.29,85.468,15,2.25,1.752,1.74,0.012
2023-01-16 20:00:00,-7.559,73.235,15,2.292,1.949,1.935,0.014
2023-01-16 21:00:00,-8.114,7.93,15,2.333,3.574,3.548,0.026
2023-01-16 22:00:00,-11.958,20.916,15,2.375,2.137,2.121,0.016
2023-01-16 23:00:00,-9.261,31.189,15,2.417,0.966,0.959,0.007
2023-01-17 00:00:00,-9.779,11.641,16,2.458,0.0,0.0,0.0
2023-01-17 01:00:00,-7.79,45.69,16,2.5,0.808,0.802,0.006
2023-01-17 02:00:00,-6.908,98.431,16,2.542,0.465,0.462,0.004
2023-01-17 03:00:00,-3.044,51.461,16,2.583,2.186,2.168,0.017
2023-01-17 04:00:00,-3.86,74.188,16,2.625,1.909,1.893,0.015
2023-01-17 05:00:00,-5.709,68.294,16,2.667,2.623,2.602,0.022
2023-01-17 06:00:00,-5.058,84.991,16,2.708,2.063,2.046,0.017
2023-01-17 07:00:00,-0.983,21.572,16,2.75,6.507,6.452,0.055
2023-01-17 08:00:00,-3.401,75.383,16,2.792,3.22,3.192,0.028
2023-01-17 09:00:00,3.937,88.136,16,2.833,2.453,2.432,0.021
2023-01-17 10:00:00,3.428,17.151,16,2.875,8.279,8.206,0.073
2023-01-17 11:00:00,0.63,34.68,16,2.917,7.049,6.986,0.063
2023-01-17 12:00:00,-1.687,97.01,16,2.958,1.916,1.898,0.017
2023-01-17 13:00:00,4.276,78.079,16,3.0,3.464,3.432,0.032
2023-01-17 14:00:00,0.84,28.259,16,3.042,7.385,7.316,0.069
2023-01-17 15:00:00,2.75,56.394,16,3.083,4.897,4.851,0.046
2023-01-17 16:00:00,-3.95,40.433,16,3.125,5.742,5.687,0.055
2023-01-17 17:00:00,-3.166,48.997,16,3.167,4.694,4.649,0.046
2023-01-17 18:00:00,-3.251,35.517,16,3.208,4.978,4.929,0.049
2023-01-17 19:00:00,-4.461,27.933,16,3.25,4.671,4.624,0.047
2023-01-17 20:00:00,-6.661,67.476,16,3.292,2.188,2.166,0.022
2023-01-17 21:00:00,-5.551,77.854,16,3.333,1.344,1.33,0.014
2023-01-17 22:00:00,-9.726,87.396,16,3.375,0.703,0.696,0.007
2023-01-17 23:00:00,-8.375,15.533,16,3.417,1.136,1.124,0.012
2023-01-18 00:00:00,-7.898,82.286,17,3.458,0.0,0.0,0.0
2023-01-18 01:00:00,-6.939,25.48,17,3.5,1.028,1.017,0.011
2023-01-18 02:00:00,-6.045,42.734,17,3.542,1.667,1.648,0.018
2023-01-18 03:00:00,-8.923,90.144,17,3.583,0.952,0.942,0.01
2023-01-18 04:00:00,-8.707,45.45,17,3.625,3.106,3.072,0.034
2023-01-18 05:00:00,-1.877,19.706,17,3.667,5.088,5.031,0.057
2023-01-18 06:00:00,-2.474,15.987,17,3.708,6.129,6.059,0.07
2023-01-18 07:00:00,-3.341,47.298,17,3.75,4.807,4.751,0.055
2023-01-18 08:00:00,2.464,76.267,17,3.792,3.156,3.12,0.037
2023-01-18 09:00:00,0.629,99.721,17,3.833,1.561,1.543,0.018
2023-01-18 10:00:00,3.55,78.741,17,3.875,3.321,3.282,0.039
2023-01-18 11:00:00,1.826,87.701,17,3.917,2.669,2.637,0.032
2023-01-18 12:00:00,5.983,74.783,17,3.958,3.768,3.722,0.046
2023-01-18 13:00:00,5.202,89.544,17,4.0,2.516,2.486,0.031
2023-01-18 14:00:00,0.694,7.629,17,4.042,9.045,8.933,0.112
2023-01-18 15:00:00,2.34,92.993,17,4.083,2.079,2.053,0.026
2023-01-18 16:00:00,0.652,39.641,17,4.125,5.799,5.726,0.073
2023-01-18 17:00:00,0.893,92.161,17,4.167,1.84,1.817,0.023
2023-01-18 18:00:00,-5.068,7.573,17,4.208,6.625,6.54,0.085
2023-01-18 19:00:00,-3.06,71.524,17,4.25,2.459,2.427,0.032
2023-01-18 20:00:00,-3.522,73.569,17,4.292,1.935,1.909,0.025
2023-01-18 21:00:00,-10.191,99.691,17,4.333,0.648,0.639,0.009
2023-01-18 22:00:00,-9.835,76.886,17,4.375,0.93,0.917,0.012
2023-01-18 23:00:00,-12.046,38.257,17,4.417,0.889,0.877,0.012
2023-01-19 00:00:00,-8.551,55.725,18,4.458,0.0,0.0,0.0
2023-01-19 01:00:00,-6.406,36.655,18,4.5,0.907,0.894,0.012
2023-01-19 02:00:00,-4.337,19.602,18,4.542,2.165,2.135,0.03
2023-01-19 03:00:00,-6.399,24.85,18,4.583,3.034,2.992,0.042
2023-01-19 04:00:00,-2.255,22.201,18,4.625,4.075,4.017,0.058
2023-01-19 05:00:00,-7.066,54.882,18,4.667,3.303,3.256,0.047
2023-01-19 06:00:00,-6.419,90.616,18,4.708,1.731,1.707,0.025
2023-01-19 07:00:00,-1.829,91.273,18,0.0,1.899,1.899,0.0
2023-01-19 08:00:00,0.256,5.476,18,0.042,8.265,8.262,0.003
2023-01-19 09:00:00,0.458,7.99,18,0.083,8.624,8.619,0.004
2023-01-19 10:00:00,-2.817,24.512,18,0.125,7.686,7.681,0.005
2023-01-19 11:00:00,1.64,25.506,18,0.167,7.807,7.801,0.006
2023-01-19 12:00:00,-0.621,9.489,18,0.208,9.209,9.201,0.008
2023-01-19 13:00:00,3.157,38.846,18,0.25,6.705,6.698,0.007
2023-01-19 14:00:00,2.051,58.773,18,0.292,4.928,4.923,0.006
2023-01-19 15:00:00,-1.356,57.816,18,0.333,4.788,4.782,0.006
2023-01-19 16:00:00,-1.54,54.343,18,0.375,4.738,4.732,0.006
2023-01-19 17:00:00,-3.836,33.867,18,0.417,5.694,5.686,0.009
2023-01-19 18:00:00,-3.137,70.646,18,0.458,2.908,2.904,0.005
2023-01-19 19:00:00,-2.396,82.648,18,0.5,1.895,1.892,0.003
2023-01-19 20:00:00,-7.483,34.627,18,0.542,3.557,3.551,0.007
2023-01-19 21:00:00,-5.539,8.554,18,0.583,3.554,3.547,0.007
2023-01-19 22:00:00,-8.402,29.633,18,0.625,1.949,1.945,0.004
2023-01-19 23:00:00,-9.427,13.737,18,0.667,1.156,1.153,0.003
2023-01-20 00:00:00,-8.096,46.736,19,0.708,0.0,0.0,0.0
2023-01-20 01:00:00,-9.782,15.594,19,0.75,1.136,1.133,0.003
2023-01-20 02:00:00,-8.319,46.284,19,0.792,1.59,1.586,0.004
2023-01-20 03:00:00,-8.813,22.1,19,0.833,3.122,3.113,0.009
2023-01-20 04:00:00,-1.452,73.873,19,0.875,1.922,1.916,0.006
2023-01-20 05:00:00,-4.105,2.757,19,0.917,5.948,5.93,0.018
2023-01-20 06:00:00,-4.281,55.475,19,0.958,3.802,3.79,0.012
2023-01-20 07:00:00,-1.159,16.949,19,1.0,6.813,6.791,0.022
2023-01-20 08:00:00,-0.606,0.099,19,1.042,8.653,8.624,0.029
2023-01-20 09:00:00,0.212,86.92,19,1.083,2.547,2.538,0.009
2023-01-20 10:00:00,2.677,67.153,19,1.125,4.254,4.238,0.015
2023-01-20 11:00:00,3.463,9.894,19,1.167,9.097,9.063,0.034
2023-01-20 12:00:00,1.058,66.407,19,1.208,4.466,4.449,0.017
2023-01-20 13:00:00,0.797,61.165,19,1.25,4.861,4.842,0.019
2023-01-20 14:00:00,0.899,47.336,19,1.292,5.849,5.825,0.024
2023-01-20 15:00:00,-3.95,41.926,19,1.333,6.011,5.985,0.026
2023-01-20 16:00:00,-3.412,88.707,19,1.375,2.258,2.248,0.01
2023-01-20 17:00:00,1.146,24.515,19,1.417,6.313,6.284,0.028
2023-01-20 18:00:00,0.408,39.831,19,1.458,4.724,4.702,0.022
2023-01-20 19:00:00,-4.674,32.912,19,1.5,4.418,4.397,0.021
2023-01-20 20:00:00,-4.228,77.12,19,1.542,1.787,1.778,0.009
2023-01-20 21:00:00,-5.794,91.647,19,1.583,0.904,0.9,0.005
2023-01-20 22:00:00,-1.054,84.978,19,1.625,0.755,0.751,0.004
2023-01-20 23:00:00,-5.472,79.77,19,1.667,0.438,0.435,0.002
2023-01-21 00:00:00,-8.003,98.679,20,1.708,0.0,0.0,0.0
2023-01-21 01:00:00,-9.488,69.714,20,1.75,0.547,0.544,0.003
2023-01-21 02:00:00,-10.29,75.105,20,1.792,0.968,0.963,0.005
2023-01-21 03:00:00,-5.876,98.28,20,1.833,0.693,0.689,0.004
2023-01-21 04:00:00,-6.76,0.699,20,1.875,4.971,4.942,0.029
2023-01-21 05:00:00,-6.886,63.405,20,1.917,2.871,2.854,0.017
2023-01-21 06:00:00,-4.04,73.897,20,1.958,2.717,2.7,0.017
2023-01-21 07:00:00,-3.616,91.783,20,2.0,1.866,1.854,0.012
2023-01-21 08:00:00,3.127,88.384,20,2.042,2.282,2.267,0.015
2023-01-21 09:00:00,2.552,84.196,20,2.083,2.757,2.739,0.018
2023-01-21 10:00:00,1.567,94.579,20,2.125,2.046,2.033,0.014
2023-01-21 11:00:00,5.042,53.738,20,2.167,5.475,5.438,0.037
2023-01-21 12:00:00,2.407,0.692,20,2.208,9.942,9.874,0.069
2023-01-21 13:00:00,0.36,1.105,20,2.25,9.823,9.754,0.069
2023-01-21 14:00:00,4.629,54.464,20,2.292,5.275,5.238,0.038
2023-01-21 15:00:00,1.866,43.527,20,2.333,5.888,5.845,0.043
2023-01-21 16:00:00,-2.322,45.125,20,2.375,5.404,5.364,0.04
2023-01-21 17:00:00,-1.834,40.04,20,2.417,5.286,5.247,0.04
2023-01-21 18:00:00,-4.498,91.773,20,2.458,1.663,1.651,0.013
2023-01-21 19:00:00,-6.807,35.917,20,2.5,4.266,4.232,0.033
2023-01-21 20:00:00,-3.395,85.623,20,2.542,1.432,1.421,0.011
2023-01-21 21:00:00,-2.464,90.286,20,2.583,0.948,0.94,0.008
2023-01-21 22:00:00,-9.875,49.95,20,2.625,1.511,1.499,0.012
2023-01-21 23:00:00,-6.451,44.694,20,2.667,0.819,0.812,0.007
2023-01-22 00:00:00,-8.911,76.102,21,2.708,0.0,0.0,0.0
2023-01-22 01:00:00,-8.413,70.797,21,2.75,0.535,0.531,0.005
2023-01-22 02:00:00,-8.124,32.854,21,2.792,1.88,1.863,0.016
2023-01-22 03:00:00,-7.873,10.255,21,2.833,3.5,3.469,0.031
2023-01-22 04:00:00,-5.012,26.485,21,2.875,3.896,3.862,0.035
2023-01-22 05:00:00,-5.565,13.103,21,2.917,5.423,5.374,0.049
2023-01-22 06:00:00,-2.068,29.473,21,2.958,5.334,5.285,0.049
2023-01-22 07:00:00,-1.416,26.182,21,3.0,6.203,6.145,0.058
2023-01-22 08:00:00,-0.587,63.771,21,3.042,4.058,4.02,0.038
2023-01-22 09:00:00,-0.889,95.45,21,3.083,1.89,1.872,0.018
2023-01-22 10:00:00,0.567,68.574,21,3.125,4.139,4.099,0.04
2023-01-22 11:00:00,3.731,92.665,21,3.167,2.258,2.236,0.022
2023-01-22 12:00:00,3.393,78.413,21,3.208,3.466,3.431,0.034
2023-01-22 13:00:00,0.265,72.788,21,3.25,3.901,3.862,0.039
2023-01-22 14:00:00,1.92,41.406,21,3.292,6.326,6.262,0.064
2023-01-22 15:00:00,2.429,32.479,21,3.333,6.738,6.669,0.069
2023-01-22 16:00:00,-3.448,84.628,21,3.375,2.553,2.526,0.027
2023-01-22 17:00:00,-0.228,90.539,21,3.417,1.948,1.927,0.021
2023-01-22 18:00:00,-3.935,45.188,21,3.458,4.408,4.361,0.047
2023-01-22 19:00:00,-2.762,0.906,21,3.5,6.042,5.976,0.065
2023-01-22 20:00:00,-6.636,79.253,21,3.542,1.698,1.679,0.019
2023-01-22 21:00:00,-9.755,28.507,21,3.583,2.918,2.886,0.032
2023-01-22 22:00:00,-10.194,0.989,21,3.625,2.567,2.538,0.029
2023-01-22 23:00:00,-7.343,80.499,21,3.667,0.43,0.425,0.005
2023-01-23 00:00:00,-6.948,51.741,22,0.0,0.0,0.0,0.0
2023-01-23 01:00:00,-9.106,68.521,22,0.042,0.56,0.56,0.0
2023-01-23 02:00:00,-5.521,91.469,22,0.083,0.615,0.615,0.0
2023-01-23 03:00:00,-9.326,54.117,22,0.125,2.101,2.1,0.001
2023-01-23 04:00:00,-5.1,50.319,22,0.167,2.903,2.901,0.002
2023-01-23 05:00:00,-6.184,29.066,22,0.208,4.613,4.609,0.004
2023-01-23 06:00:00,-3.771,30.519,22,0.25,5.273,5.267,0.006
2023-01-23 07:00:00,-1.079,79.654,22,0.292,2.667,2.664,0.003
2023-01-23 08:00:00,-1.688,44.903,22,0.333,5.42,5.413,0.007
2023-01-23 09:00:00,0.299,16.353,22,0.375,7.98,7.968,0.011
2023-01-23 10:00:00,3.875,9.453,22,0.417,8.898,8.885,0.014
2023-01-23 11:00:00,1.208,47.292,22,0.458,6.007,5.997,0.01
2023-01-23 12:00:00,4.204,46.496,22,0.5,6.125,6.114,0.011
2023-01-23 13:00:00,0.103,65.346,22,0.542,4.516,4.507,0.009
2023-01-23 14:00:00,2.922,47.107,22,0.583,5.867,5.855,0.012
2023-01-23 15:00:00,3.951,14.348,22,0.625,8.134,8.116,0.018
2023-01-23 16:00:00,-4.911,50.78,22,0.667,4.996,4.984,0.011
2023-01-23 17:00:00,-2.767,90.679,22,0.708,1.938,1.934,0.005
2023-01-23 18:00:00,-1.313,15.944,22,0.75,6.132,6.116,0.016
2023-01-23 19:00:00,-4.168,68.975,22,0.792,2.588,2.582,0.007
2023-01-23 20:00:00,-4.225,59.386,22,0.833,2.526,2.519,0.007
2023-01-23 21:00:00,-7.211,74.859,22,0.875,1.44,1.435,0.004
2023-01-23 22:00:00,-6.625,15.06,22,0.917,2.263,2.256,0.007
2023-01-23 23:00:00,-7.609,94.161,22,0.958,0.281,0.28,0.001
2023-01-24 00:00:00,-4.987,62.097,23,1.0,0.0,0.0,0.0
2023-01-24 01:00:00,-6.643,84.707,23,1.042,0.384,0.383,0.001
2023-01-24 02:00:00,-5.977,24.661,23,1.083,2.056,2.049,0.007
2023-01-24 03:00:00,-6.681,73.941,23,1.125,1.469,1.463,0.005
2023-01-24 04:00:00,-5.797,78.103,23,1.167,1.746,1.739,0.007
2023-01-24 05:00:00,-4.481,39.744,23,1.208,4.071,4.055,0.016
2023-01-24 06:00:00,-1.533,38.395,23,1.25,4.809,4.789,0.02
2023-01-24 07:00:00,-1.87,65.78,23,1.292,3.585,3.57,0.015
2023-01-24 08:00:00,0.757,9.341,23,1.333,7.986,7.952,0.034
2023-01-24 09:00:00,5.364,73.562,23,1.375,3.575,3.559,0.016
2023-01-24 10:00:00,3.75,4.289,23,1.417,9.314,9.272,0.043
2023-01-24 11:00:00,1.855,19.059,23,1.458,8.34,8.301,0.039
2023-01-24 12:00:00,5.08,66.414,23,1.5,4.465,4.444,0.021
2023-01-24 13:00:00,1.691,9.832,23,1.542,9.102,9.057,0.045
2023-01-24 14:00:00,-2.068,97.184,23,1.583,1.837,1.827,0.009
2023-01-24 15:00:00,-0.803,86.84,23,1.625,2.553,2.54,0.013
2023-01-24 16:00:00,-3.564,62.63,23,1.667,4.14,4.118,0.022
2023-01-24 17:00:00,-1.731,81.906,23,1.708,2.519,2.505,0.014
2023-01-24 18:00:00,-2.285,88.758,23,1.75,1.841,1.831,0.01
2023-01-24 19:00:00,-0.263,25.948,23,1.792,4.771,4.744,0.027
2023-01-24 20:00:00,-4.168,84.941,23,1.833,1.461,1.452,0.008
2023-01-24 21:00:00,-6.296,19.479,23,1.875,3.206,3.187,0.019
2023-01-24 22:00:00,-4.993,41.334,23,1.917,1.697,1.686,0.01
2023-01-24 23:00:00,-11.574,55.826,23,1.958,0.698,0.694,0.004
2023-01-25 00:00:00,-6.702,71.389,24,0.0,0.0,0.0,0.0
2023-01-25 01:00:00,-5.461,3.014,24,0.042,1.272,1.272,0.001
2023-01-25 02:00:00,-9.46,29.051,24,0.083,1.962,1.96,0.001
2023-01-25 03:00:00,-3.421,60.852,24,0.125,1.886,1.885,0.001
2023-01-25 04:00:00,-3.996,35.737,24,0.167,3.511,3.508,0.003
2023-01-25 05:00:00,-4.298,77.503,24,0.208,2.156,2.154,0.002
2023-01-25 06:00:00,-0.908,65.165,24,0.25,3.231,3.228,0.003
2023-01-25 07:00:00,3.662,23.44,24,0.292,6.384,6.376,0.008
2023-01-25 08:00:00,0.691,14.593,24,0.333,7.607,7.597,0.01
2023-01-25 09:00:00,1.859,62.905,24,0.375,4.396,4.389,0.006
2023-01-25 10:00:00,1.238,45.047,24,0.417,6.033,6.024,0.01
2023-01-25 11:00:00,0.957,16.896,24,0.458,8.519,8.504,0.015
2023-01-25 12:00:00,4.488,32.637,24,0.5,7.28,7.267,0.013
2023-01-25 13:00:00,0.944,30.305,24,0.542,7.411,7.396,0.014
2023-01-25 14:00:00,2.3,10.813,24,0.583,8.789,8.771,0.018
2023-01-25 15:00:00,0.407,54.691,24,0.625,5.028,5.017,0.011
2023-01-25 16:00:00,1.285,76.365,24,0.667,3.149,3.142,0.007
2023-01-25 17:00:00,-0.212,57.547,24,0.708,4.129,4.119,0.01
2023-01-25 18:00:00,-0.098,82.629,24,0.75,2.202,2.196,0.006
2023-01-25 19:00:00,-4.487,12.757,24,0.792,5.44,5.426,0.015
2023-01-25 20:00:00,-5.213,43.561,24,0.833,3.185,3.176,0.009
2023-01-25 21:00:00,-7.666,60.942,24,0.875,1.883,1.878,0.006
2023-01-25 22:00:00,-7.392,67.6,24,0.917,1.13,1.127,0.003
2023-01-25 23:00:00,-6.248,69.579,24,0.958,0.548,0.547,0.002
2023-01-26 00:00:00,-5.506,72.897,25,1.0,0.0,0.0,0.0
2023-01-26 01:00:00,-8.694,65.143,25,1.042,0.597,0.595,0.002
2023-01-26 02:00:00,-4.611,9.423,25,1.083,2.385,2.376,0.009
2023-01-26 03:00:00,-2.845,69.531,25,1.125,1.609,1.604,0.006
2023-01-26 04:00:00,-3.694,72.478,25,1.167,1.98,1.972,0.008
2023-01-26 05:00:00,0.439,99.348,25,1.208,1.048,1.044,0.004
2023-01-26 06:00:00,-3.568,69.336,25,1.25,2.985,2.973,0.012
2023-01-26 07:00:00,-3.216,68.683,25,1.292,3.393,3.378,0.014
2023-01-26 08:00:00,-3.078,51.481,25,1.333,4.945,4.923,0.021
2023-01-26 09:00:00,4.507,86.792,25,1.375,2.557,2.545,0.011
2023-01-26 10:00:00,3.618,99.683,25,1.417,1.635,1.628,0.008
2023-01-26 11:00:00,2.698,77.904,25,1.458,3.478,3.462,0.016
2023-01-26 12:00:00,3.54,61.25,25,1.5,4.896,4.872,0.024
2023-01-26 13:00:00,0.558,7.895,25,1.542,9.262,9.216,0.046
2023-01-26 14:00:00,7.201,72.674,25,1.583,3.809,3.79,0.019
2023-01-26 15:00:00,1.774,70.856,25,1.625,3.784,3.764,0.02
2023-01-26 16:00:00,0.698,77.557,25,1.667,3.063,3.047,0.016
2023-01-26 17:00:00,0.725,12.456,25,1.708,7.11,7.071,0.039
2023-01-26 18:00:00,-1.058,65.373,25,1.75,3.219,3.201,0.018
2023-01-26 19:00:00,-2.867,29.572,25,1.792,4.587,4.561,0.026
2023-01-26 20:00:00,-6.101,76.027,25,1.833,1.832,1.822,0.011
2023-01-26 21:00:00,-4.613,24.037,25,1.875,3.06,3.042,0.018
2023-01-26 22:00:00,-2.586,68.398,25,1.917,1.113,1.106,0.007
2023-01-26 23:00:00,-4.159,29.499,25,1.958,0.984,0.978,0.006
2023-01-27 00:00:00,-3.678,0.899,26,2.0,0.0,0.0,0.0
2023-01-27 01:00:00,-7.716,63.336,26,2.042,0.616,0.612,0.004
2023-01-27 02:00:00,-8.174,11.327,26,2.083,2.344,2.328,0.015
2023-01-27 03:00:00,-5.651,65.929,26,2.125,1.724,1.713,0.012
2023-01-27 04:00:00,-4.253,92.561,26,2.167,1.143,1.135,0.008
2023-01-27 05:00:00,-0.97,96.925,26,2.208,1.171,1.162,0.008
2023-01-27 06:00:00,-5.249,23.592,26,2.25,5.681,5.641,0.04
2023-01-27 07:00:00,2.489,80.925,26,2.292,2.583,2.565,0.019
2023-01-27 08:00:00,0.32,35.355,26,2.333,6.109,6.064,0.045
2023-01-27 09:00:00,0.818,90.046,26,2.375,2.306,2.289,0.017
2023-01-27 10:00:00,0.442,78.749,26,2.417,3.32,3.295,0.025
2023-01-27 11:00:00,-0.344,7.392,26,2.458,9.304,9.232,0.072
2023-01-27 12:00:00,4.782,40.714,26,2.5,6.607,6.555,0.052
2023-01-27 13:00:00,3.112,33.732,26,2.542,7.128,7.071,0.057
2023-01-27 14:00:00,-0.114,78.518,26,2.583,3.339,3.312,0.027
2023-01-27 15:00:00,-0.919,41.029,26,2.625,6.08,6.03,0.05
2023-01-27 16:00:00,-0.036,68.459,26,2.667,3.72,3.689,0.031
2023-01-27 17:00:00,2.768,60.244,26,2.708,3.951,3.917,0.033
2023-01-27 18:00:00,-2.383,97.564,26,2.75,1.322,1.311,0.011
2023-01-27 19:00:00,-6.165,93.778,26,2.792,1.33,1.319,0.012
2023-01-27 20:00:00,-4.856,42.77,26,2.833,3.218,3.189,0.028
2023-01-27 21:00:00,-5.945,72.358,26,2.875,1.519,1.506,0.014
2023-01-27 22:00:00,-11.588,82.946,26,2.917,0.799,0.792,0.007
2023-01-27 23:00:00,-6.802,89.889,26,2.958,0.328,0.325,0.003
2023-01-28 00:00:00,-7.166,6.813,27,3.0,0.0,0.0,0.0
2023-01-28 01:00:00,-5.142,30.208,27,3.042,0.977,0.967,0.009
2023-01-28 02:00:00,-2.337,32.023,27,3.083,1.898,1.879,0.018
2023-01-28 03:00:00,-2.987,43.445,27,3.125,2.441,2.418,0.024
2023-01-28 04:00:00,-4.742,16.926,27,3.167,4.295,4.252,0.042
2023-01-28 05:00:00,-5.212,49.621,27,3.208,3.57,3.535,0.036
2023-01-28 06:00:00,3.442,66.321,27,3.25,3.163,3.131,0.032
2023-01-28 07:00:00,-0.292,49.736,27,3.292,4.645,4.598,0.048
2023-01-28 08:00:00,0.823,66.579,27,3.333,3.855,3.815,0.04
2023-01-28 09:00:00,1.783,6.644,27,3.375,8.727,8.636,0.092
2023-01-28 10:00:00,3.022,87.599,27,3.417,2.608,2.58,0.028
2023-01-28 11:00:00,2.836,93.907,27,3.458,2.156,2.133,0.023
2023-01-28 12:00:00,2.148,61.791,27,3.5,4.851,4.798,0.053
2023-01-28 13:00:00,2.031,88.139,27,3.542,2.632,2.603,0.029
2023-01-28 14:00:00,2.56,13.145,27,3.583,8.601,8.506,0.096
2023-01-28 15:00:00,0.744,79.745,27,3.625,3.099,3.064,0.035
2023-01-28 16:00:00,-0.63,11.915,27,3.667,7.8,7.712,0.089
2023-01-28 17:00:00,-0.197,40.801,27,3.708,5.236,5.176,0.06
2023-01-28 18:00:00,-2.214,32.382,27,3.75,5.163,5.103,0.06
2023-01-28 19:00:00,0.009,58.559,27,3.792,3.117,3.08,0.037
2023-01-28 20:00:00,-9.506,30.151,27,3.833,3.744,3.699,0.044
2023-01-28 21:00:00,-3.057,63.731,27,3.875,1.794,1.773,0.022
2023-01-28 22:00:00,-3.542,36.739,27,3.917,1.796,1.774,0.022
2023-01-28 23:00:00,-10.681,86.079,27,3.958,0.369,0.364,0.005
2023-01-29 00:00:00,-7.227,63.388,28,4.0,0.0,0.0,0.0
2023-01-29 01:00:00,-7.114,21.53,28,4.042,1.071,1.058,0.013
2023-01-29 02:00:00,-8.686,33.613,28,4.083,1.863,1.84,0.024
2023-01-29 03:00:00,-6.632,84.742,28,4.125,1.124,1.11,0.014
2023-01-29 04:00:00,-6.262,38.648,28,4.167,3.39,3.346,0.044
2023-01-29 05:00:00,0.669,53.58,28,4.208,3.369,3.326,0.044
2023-01-29 06:00:00,0.33,64.894,28,4.25,3.247,3.205,0.043
2023-01-29 07:00:00,2.296,34.781,28,4.292,5.634,5.559,0.075
2023-01-29 08:00:00,2.402,29.398,28,4.333,6.539,6.451,0.087
2023-01-29 09:00:00,-0.264,47.525,28,4.375,5.58,5.504,0.075
2023-01-29 10:00:00,1.74,21.488,28,4.417,7.93,7.822,0.108
2023-01-29 11:00:00,4.267,28.421,28,4.458,7.566,7.462,0.104
2023-01-29 12:00:00,1.015,6.208,28,4.5,9.483,9.351,0.132
2023-01-29 13:00:00,4.714,30.397,28,4.542,7.403,7.299,0.104
2023-01-29 14:00:00,2.308,32.07,28,4.583,7.078,6.978,0.1
2023-01-29 15:00:00,1.245,96.183,28,0.0,1.834,1.833,0.001
2023-01-29 16:00:00,2.381,58.973,28,0.042,4.404,4.402,0.002
2023-01-29 17:00:00,0.641,78.738,28,0.083,2.728,2.726,0.002
2023-01-29 18:00:00,-2.263,4.538,28,0.125,6.804,6.799,0.005
2023-01-29 19:00:00,-0.517,10.654,28,0.167,5.547,5.542,0.005
2023-01-29 20:00:00,-6.203,81.454,28,0.208,1.606,1.604,0.002
2023-01-29 21:00:00,-3.845,62.355,28,0.25,1.838,1.836,0.002
2023-01-29 22:00:00,-4.685,19.098,28,0.292,2.176,2.174,0.003
2023-01-29 23:00:00,-6.99,40.48,28,0.333,0.865,0.864,0.001
2023-01-30 00:00:00,-5.722,53.867,29,0.375,0.0,0.0,0.0
2023-01-30 01:00:00,-8.706,84.361,29,0.417,0.388,0.387,0.001
2023-01-30 02:00:00,-3.857,6.041,29,0.458,2.458,2.454,0.004
