timestamp,temperature_celsius,cloud_cover_percentage,uv_index,panel_angle_degrees,power_output_kw
2024-01-19 05:00:00,-7.07,42.39,5.48,30,6.73
2024-01-19 06:00:00,-6.42,50.92,4.7,50,4.62
2024-01-19 07:00:00,-1.83,94.51,3.33,20,1.15
2024-01-19 08:00:00,0.26,54.82,5.2,20,4.84
2024-01-19 09:00:00,0.46,95.32,3.38,50,1.14
2024-01-19 10:00:00,-2.82,18.03,8.41,20,12.07
2024-01-19 11:00:00,1.64,72.41,5.53,30,4.17
2024-01-19 12:00:00,-0.62,81.22,5.19,40,3.18
2024-01-19 13:00:00,3.16,67.91,5.37,40,4.43
2024-01-19 14:00:00,2.05,60.69,6.52,50,5.44
2024-01-19 15:00:00,-1.36,56.48,6.53,40,6.53
2024-01-19 16:00:00,-1.54,86.09,4.11,50,2.03
2024-01-19 17:00:00,-3.84,82.16,3.33,20,1.81
2024-01-19 18:00:00,-3.14,12.23,6.19,30,10.51
2024-01-19 19:00:00,-2.4,84.86,2.24,20,1.02
2024-01-19 20:00:00,-7.48,41.41,4.09,50,4.51
2024-01-19 21:00:00,-5.54,25.37,2.57,30,3.86
2024-01-19 22:00:00,-8.4,86.98,1.43,30,0.71
2024-01-19 23:00:00,-9.43,43.2,0.39,30,0.44
2024-01-20 00:00:00,-8.1,80.84,0.41,20,0.2
2024-01-20 01:00:00,-9.78,26.34,1.08,30,1.6
2024-01-20 02:00:00,-8.32,0.39,3.25,20,5.54
2024-01-20 03:00:00,-8.81,49.55,3.13,20,3.13
2024-01-20 04:00:00,-1.45,10.02,5.38,30,9.38
2024-01-20 05:00:00,-4.11,75.44,3.76,50,2.36
2024-01-20 06:00:00,-4.28,27.61,5.84,30,8.52
2024-01-20 07:00:00,-1.16,44.36,5.01,30,6.04
2024-01-20 08:00:00,-0.61,8.7,7.63,20,12.07
2024-01-20 09:00:00,0.21,28.67,6.43,30,9.4
2024-01-20 10:00:00,2.68,78.15,4.09,50,2.45
2024-01-20 11:00:00,3.46,15.16,8.95,30,14.83
2024-01-20 12:00:00,1.06,64.72,5.41,50,4.19
2024-01-20 13:00:00,0.8,91.74,3.76,40,1.73
2024-01-20 14:00:00,0.9,67.98,5.53,40,4.51
2024-01-20 15:00:00,-3.95,81.1,4.09,40,2.56
2024-01-20 16:00:00,-3.41,10.9,7.47,30,12.87
2024-01-20 17:00:00,1.15,25.07,6.58,20,8.87
2024-01-20 18:00:00,0.41,89.45,2.4,50,0.99
2024-01-20 19:00:00,-4.67,71.51,3.05,40,2.38
2024-01-20 20:00:00,-4.23,63.96,3.54,50,2.75
2024-01-20 21:00:00,-5.79,66.38,2.0,20,1.53
2024-01-20 22:00:00,-1.05,41.42,2.76,50,3.06
2024-01-20 23:00:00,-5.47,4.46,1.98,50,3.25
2024-01-21 00:00:00,-8.0,78.44,0.0,40,0.0
2024-01-21 01:00:00,-9.49,67.87,0.16,50,0.1
2024-01-21 02:00:00,-10.29,47.28,1.75,40,2.02
2024-01-21 03:00:00,-5.88,89.98,2.11,20,0.85
2024-01-21 04:00:00,-6.76,33.62,3.63,40,4.92
2024-01-21 05:00:00,-6.89,29.43,5.35,50,6.84
2024-01-21 06:00:00,-4.04,87.28,3.56,20,1.63
2024-01-21 07:00:00,-3.62,79.7,3.33,30,2.08
2024-01-21 08:00:00,3.13,51.5,5.35,30,5.85
2024-01-21 09:00:00,2.55,13.07,8.79,20,13.3
2024-01-21 10:00:00,1.57,21.51,8.35,20,11.64
2024-01-21 11:00:00,5.04,65.62,5.23,50,3.97
2024-01-21 12:00:00,2.41,38.5,7.26,30,9.47
2024-01-21 13:00:00,0.36,83.65,4.35,20,2.36
2024-01-21 14:00:00,4.63,95.0,2.76,30,1.05
2024-01-21 15:00:00,1.87,80.56,4.66,30,2.97
2024-01-21 16:00:00,-2.32,37.75,6.24,50,7.27
2024-01-21 17:00:00,-1.83,78.87,2.37,20,1.46
2024-01-21 18:00:00,-4.5,35.14,5.4,40,7.28
2024-01-21 19:00:00,-6.81,16.71,5.04,20,7.38
2024-01-21 20:00:00,-3.39,3.34,5.73,30,10.46
2024-01-21 21:00:00,-2.46,38.57,2.55,40,3.24
2024-01-21 22:00:00,-9.87,90.36,0.48,40,0.23
2024-01-21 23:00:00,-6.45,23.9,1.35,30,2.07
2024-01-22 00:00:00,-8.91,20.65,0.0,40,0.0
2024-01-22 01:00:00,-8.41,96.98,0.07,40,0.0
2024-01-22 02:00:00,-8.12,2.5,2.8,20,4.69
2024-01-22 03:00:00,-7.87,78.58,1.3,30,0.78
2024-01-22 04:00:00,-5.01,32.14,3.2,50,3.99
2024-01-22 05:00:00,-5.57,3.75,6.8,40,12.58
2024-01-22 06:00:00,-2.07,91.78,3.03,30,1.38
2024-01-22 07:00:00,-1.42,13.96,7.06,20,10.63
2024-01-22 08:00:00,-0.59,55.18,5.47,20,4.92
2024-01-22 09:00:00,-0.89,27.41,7.8,20,10.2
2024-01-22 10:00:00,0.57,6.52,9.73,40,17.58
2024-01-22 11:00:00,3.73,4.99,9.21,50,14.97
2024-01-22 12:00:00,3.39,11.56,9.41,20,14.52
2024-01-22 13:00:00,0.27,7.14,9.19,50,14.66
2024-01-22 14:00:00,1.92,76.06,4.67,30,3.23
2024-01-22 15:00:00,2.43,48.56,6.33,20,6.43
2024-01-22 16:00:00,-3.45,34.29,6.68,40,9.07
2024-01-22 17:00:00,-0.23,41.84,6.09,20,6.76
2024-01-22 18:00:00,-3.93,92.89,2.94,40,1.22
2024-01-22 19:00:00,-2.76,91.08,1.64,30,0.69
2024-01-22 20:00:00,-6.64,71.57,1.94,50,1.28
2024-01-22 21:00:00,-9.75,88.47,1.38,50,0.59
2024-01-22 22:00:00,-10.19,31.96,2.95,50,3.67
2024-01-22 23:00:00,-7.34,38.11,0.55,20,0.69
2024-01-23 00:00:00,-6.95,61.37,0.0,20,0.0
2024-01-23 01:00:00,-9.11,62.36,0.49,30,0.48
2024-01-23 02:00:00,-5.52,48.17,1.48,50,1.51
2024-01-23 03:00:00,-9.33,40.07,2.89,30,3.61
2024-01-23 04:00:00,-5.1,98.62,2.41,40,0.82
2024-01-23 05:00:00,-6.18,82.11,2.98,20,1.61
2024-01-23 06:00:00,-3.77,43.5,4.62,50,5.04
2024-01-23 07:00:00,-1.08,72.73,5.46,20,3.61
2024-01-23 08:00:00,-1.69,26.96,7.14,50,9.31
2024-01-23 09:00:00,0.3,10.02,8.33,50,12.99
2024-01-23 10:00:00,3.88,35.24,8.1,20,9.74
2024-01-23 11:00:00,1.21,40.3,7.02,20,7.91
2024-01-23 12:00:00,4.2,1.65,10.72,30,20.09
2024-01-23 13:00:00,0.1,81.48,4.09,20,2.28
2024-01-23 14:00:00,2.92,35.92,8.06,20,9.58
2024-01-23 15:00:00,3.95,58.04,5.76,20,5.05
2024-01-23 16:00:00,-4.91,7.4,8.88,40,15.83
2024-01-23 17:00:00,-2.77,17.5,7.96,40,12.86
2024-01-23 18:00:00,-1.31,88.97,2.31,40,1.13
2024-01-23 19:00:00,-4.17,60.87,4.26,30,3.98
2024-01-23 20:00:00,-4.23,95.03,1.13,30,0.53
2024-01-23 21:00:00,-7.21,99.88,0.76,50,0.2
2024-01-23 22:00:00,-6.62,37.19,1.54,30,2.04
2024-01-23 23:00:00,-7.61,29.88,1.3,20,1.7
2024-01-24 00:00:00,-4.99,85.84,0.02,50,0.0
2024-01-24 01:00:00,-6.64,99.86,0.35,20,0.17
2024-01-24 02:00:00,-5.98,62.96,1.57,50,1.36
2024-01-24 03:00:00,-6.68,79.51,2.09,30,1.34
2024-01-24 04:00:00,-5.8,78.17,2.73,40,1.78
2024-01-24 05:00:00,-4.48,35.53,5.19,20,6.29
2024-01-24 06:00:00,-1.53,57.43,5.27,50,4.71
2024-01-24 07:00:00,-1.87,83.31,3.52,40,2.05
2024-01-24 08:00:00,0.76,68.81,4.43,20,3.28
2024-01-24 09:00:00,5.36,2.12,9.42,20,15.79
2024-01-24 10:00:00,3.75,33.67,6.92,40,9.44
2024-01-24 11:00:00,1.86,14.45,8.62,30,14.42
2024-01-24 12:00:00,5.08,23.3,8.95,40,13.73
2024-01-24 13:00:00,1.69,90.55,3.87,30,1.8
2024-01-24 14:00:00,-2.07,3.69,8.82,50,14.46
2024-01-24 15:00:00,-0.8,21.98,7.14,30,11.03
2024-01-24 16:00:00,-3.56,30.96,6.9,50,8.63
2024-01-24 17:00:00,-1.73,61.69,5.24,50,4.35
2024-01-24 18:00:00,-2.29,53.41,5.12,50,4.77
2024-01-24 19:00:00,-0.26,21.83,5.26,50,7.32
2024-01-24 20:00:00,-4.17,16.42,5.46,20,8.1
2024-01-24 21:00:00,-6.3,23.68,3.17,50,4.4
2024-01-24 22:00:00,-4.99,50.25,1.65,20,1.54
2024-01-24 23:00:00,-11.57,27.12,0.0,20,0.0
2024-01-25 00:00:00,-6.7,94.76,0.0,50,0.0
2024-01-25 01:00:00,-5.46,46.39,1.33,30,1.49
2024-01-25 02:00:00,-9.46,5.88,3.27,30,5.82
2024-01-25 03:00:00,-3.42,72.93,1.55,40,1.16
2024-01-25 04:00:00,-4.0,32.88,4.13,20,5.14
2024-01-25 05:00:00,-4.3,65.35,3.96,20,3.11
2024-01-25 06:00:00,-0.91,27.96,5.76,30,8.37
2024-01-25 07:00:00,3.66,57.07,3.77,20,3.35
2024-01-25 08:00:00,0.69,77.22,4.33,30,2.95
2024-01-25 09:00:00,1.86,92.8,3.9,40,1.68
2024-01-25 10:00:00,1.24,26.11,7.5,50,10.02
2024-01-25 11:00:00,0.96,33.49,7.57,50,9.3
2024-01-25 12:00:00,4.49,46.43,6.33,50,6.58
2024-01-25 13:00:00,0.94,92.72,2.5,40,0.99
2024-01-25 14:00:00,2.3,90.14,4.37,20,1.92
2024-01-25 15:00:00,0.41,8.99,8.68,40,15.23
2024-01-25 16:00:00,1.28,13.19,8.7,20,13.18
2024-01-25 17:00:00,-0.21,49.55,5.74,20,5.63
2024-01-25 18:00:00,-0.1,10.66,6.39,50,9.9
2024-01-25 19:00:00,-4.49,34.56,4.64,30,6.29
2024-01-25 20:00:00,-5.21,14.84,4.79,30,7.98
2024-01-25 21:00:00,-7.67,63.6,2.69,50,2.3
2024-01-25 22:00:00,-7.39,94.95,1.11,20,0.36
2024-01-25 23:00:00,-6.25,99.67,0.99,40,0.36
2024-01-26 00:00:00,-5.51,37.52,0.0,50,0.03
2024-01-26 01:00:00,-8.69,59.9,0.29,50,0.21
2024-01-26 02:00:00,-4.61,85.63,1.08,40,0.63
2024-01-26 03:00:00,-2.84,11.75,3.63,20,5.56
2024-01-26 04:00:00,-3.69,68.96,2.1,50,1.56
2024-01-26 05:00:00,0.44,40.88,3.76,50,4.31
2024-01-26 06:00:00,-3.57,20.61,6.32,20,8.91
2024-01-26 07:00:00,-3.22,40.28,5.6,40,7.06
2024-01-26 08:00:00,-3.08,7.6,8.14,40,14.54
2024-01-26 09:00:00,4.51,69.54,4.78,30,3.89
2024-01-26 10:00:00,3.62,25.27,8.79,30,13.14
2024-01-26 11:00:00,2.7,31.14,8.49,40,11.92
2024-01-26 12:00:00,3.54,12.11,8.57,30,14.68
2024-01-26 13:00:00,0.56,86.47,3.93,30,2.08
2024-01-26 14:00:00,7.2,49.34,6.91,20,6.87
2024-01-26 15:00:00,1.77,57.21,6.02,50,5.38
2024-01-26 16:00:00,0.7,56.94,5.35,30,5.38
2024-01-26 17:00:00,0.73,41.05,5.19,30,6.48
2024-01-26 18:00:00,-1.06,19.25,5.82,20,8.31
2024-01-26 19:00:00,-2.87,74.51,2.81,40,1.99
2024-01-26 20:00:00,-6.1,12.71,4.71,30,7.96
2024-01-26 21:00:00,-4.61,10.39,4.41,50,6.83
2024-01-26 22:00:00,-2.59,71.01,1.02,30,0.79
2024-01-26 23:00:00,-4.16,20.88,0.61,50,0.78
2024-01-27 00:00:00,-3.68,30.68,0.0,40,0.0
2024-01-27 01:00:00,-7.72,47.52,1.41,30,1.62
2024-01-27 02:00:00,-8.17,44.94,1.09,50,1.22
2024-01-27 03:00:00,-5.65,70.86,2.75,50,1.9
2024-01-27 04:00:00,-4.25,62.34,2.84,50,2.25
2024-01-27 05:00:00,-0.97,64.44,3.11,40,2.72
2024-01-27 06:00:00,-5.25,71.41,2.9,50,1.97
2024-01-27 07:00:00,2.49,29.26,6.74,20,8.69
2024-01-27 08:00:00,0.32,32.23,6.71,40,9.31
2024-01-27 09:00:00,0.82,43.8,6.63,50,7.02
2024-01-27 10:00:00,0.44,30.75,7.23,40,10.4
2024-01-27 11:00:00,-0.34,98.49,3.24,40,1.11
2024-01-27 12:00:00,4.78,81.41,4.33,20,2.37
2024-01-27 13:00:00,3.11,16.47,8.78,50,12.79
2024-01-27 14:00:00,-0.11,0.56,9.29,40,17.49
2024-01-27 15:00:00,-0.92,4.28,8.21,40,15.03
2024-01-27 16:00:00,-0.04,24.41,8.62,50,11.68
2024-01-27 17:00:00,2.77,11.43,6.65,20,10.26
2024-01-27 18:00:00,-2.38,53.33,4.65,30,4.92
2024-01-27 19:00:00,-6.16,85.8,1.72,50,0.77
2024-01-27 20:00:00,-4.86,73.68,1.55,30,1.01
2024-01-27 21:00:00,-5.95,21.56,3.33,50,4.63
2024-01-27 22:00:00,-11.59,39.93,1.99,50,2.23
2024-01-27 23:00:00,-6.8,50.79,1.49,40,1.57
2024-01-28 00:00:00,-7.17,81.02,0.2,50,0.15
2024-01-28 01:00:00,-5.14,83.91,0.5,20,0.18
2024-01-28 02:00:00,-2.34,90.97,0.54,20,0.25
2024-01-28 03:00:00,-2.99,50.92,3.28,50,3.14
2024-01-28 04:00:00,-4.74,69.43,3.15,40,2.53
2024-01-28 05:00:00,-5.21,11.18,5.01,40,8.68
2024-01-28 06:00:00,3.44,56.53,4.43,30,4.43
2024-01-28 07:00:00,-0.29,24.87,6.69,50,9.1
2024-01-28 08:00:00,0.82,43.17,5.99,30,7.39
2024-01-28 09:00:00,1.78,63.41,5.72,40,5.14
2024-01-28 10:00:00,3.02,25.7,8.42,20,11.28
2024-01-28 11:00:00,2.84,5.22,9.47,40,17.27
2024-01-28 12:00:00,2.15,1.02,9.79,20,16.53
2024-01-28 13:00:00,2.03,2.22,10.52,30,19.64
2024-01-28 14:00:00,2.56,0.83,10.07,40,18.98
2024-01-28 15:00:00,0.74,11.04,8.6,20,13.18
2024-01-28 16:00:00,-0.63,23.95,6.46,30,9.76
2024-01-28 17:00:00,-0.2,22.12,6.94,40,10.87
2024-01-28 18:00:00,-2.21,98.68,2.77,50,0.85
2024-01-28 19:00:00,0.01,30.6,3.47,40,4.9
2024-01-28 20:00:00,-9.51,12.74,4.7,30,8.05
2024-01-28 21:00:00,-3.06,54.56,2.23,40,2.27
2024-01-28 22:00:00,-3.54,85.8,1.0,30,0.57
2024-01-28 23:00:00,-10.68,67.81,0.26,20,0.2
2024-01-29 00:00:00,-7.23,29.61,0.0,40,0.02
2024-01-29 01:00:00,-7.11,56.16,1.51,30,1.51
2024-01-29 02:00:00,-8.69,71.49,1.13,30,0.82
2024-01-29 03:00:00,-6.63,72.81,2.45,50,1.6
2024-01-29 04:00:00,-6.26,66.65,2.38,20,1.76
2024-01-29 05:00:00,0.67,87.08,2.93,50,1.37
2024-01-29 06:00:00,0.33,87.01,2.97,50,1.31
2024-01-29 07:00:00,2.3,57.89,5.05,40,4.9
2024-01-29 08:00:00,2.4,42.99,6.18,30,7.55
2024-01-29 09:00:00,-0.26,64.16,5.61,30,4.95
2024-01-29 10:00:00,1.74,81.82,3.11,30,1.89
2024-01-29 11:00:00,4.27,0.57,9.17,40,17.33
2024-01-29 12:00:00,1.01,99.2,3.6,40,1.31
2024-01-29 13:00:00,4.71,18.29,7.68,20,11.08
2024-01-29 14:00:00,2.31,47.02,6.37,50,6.56
2024-01-29 15:00:00,1.24,87.2,3.84,20,1.79
2024-01-29 16:00:00,2.38,22.5,6.95,20,9.65
2024-01-29 17:00:00,0.64,47.68,5.07,40,5.8
2024-01-29 18:00:00,-2.26,13.26,6.58,30,11.16
2024-01-29 19:00:00,-0.52,39.51,4.99,40,6.38
2024-01-29 20:00:00,-6.2,17.71,3.93,40,6.35
2024-01-29 21:00:00,-3.84,36.36,2.61,40,3.46
2024-01-29 22:00:00,-4.69,37.35,1.58,20,1.93
2024-01-29 23:00:00,-6.99,99.32,0.0,30,0.01
2024-01-30 00:00:00,-5.72,99.48,0.07,40,0.0
2024-01-30 01:00:00,-8.71,11.48,1.67,20,2.56
2024-01-30 02:00:00,-3.86,72.6,1.84,40,1.28
2024-01-30 03:00:00,-5.28,5.17,3.26,50,5.31
2024-01-30 04:00:00,-4.92,3.02,4.27,30,7.98
2024-01-30 05:00:00,-0.57,10.53,5.67,20,8.73
2024-01-30 06:00:00,-2.78,96.55,2.93,50,0.98
2024-01-30 07:00:00,-2.9,94.09,3.03,40,1.29
2024-01-30 08:00:00,-1.99,19.39,7.69,50,11.01
2024-01-30 09:00:00,3.37,16.17,8.81,50,13.03
2024-01-30 10:00:00,0.39,24.05,7.74,20,10.43
2024-01-30 11:00:00,6.96,51.55,6.4,30,6.96
2024-01-30 12:00:00,-0.54,56.97,7.02,30,6.93
2024-01-30 13:00:00,6.85,22.16,8.35,20,11.53
2024-01-30 14:00:00,3.38,75.66,4.15,40,2.96
2024-01-30 15:00:00,1.97,30.96,7.0,50,8.84
2024-01-30 16:00:00,0.04,92.21,2.87,30,1.3
2024-01-30 17:00:00,0.72,65.67,4.64,30,3.94
2024-01-30 18:00:00,-1.45,43.64,4.57,50,5.01
2024-01-30 19:00:00,-0.46,78.99,3.02,40,1.99
2024-01-30 20:00:00,-3.65,81.79,1.91,50,1.08
2024-01-30 21:00:00,-4.61,29.05,2.02,20,2.55
2024-01-30 22:00:00,-6.43,33.97,2.16,20,2.69
2024-01-30 23:00:00,-6.32,93.6,0.57,40,0.22
2024-01-31 00:00:00,-5.59,16.47,0.26,30,0.39
2024-01-31 01:00:00,-9.45,4.22,0.93,30,1.74
2024-01-31 02:00:00,-8.23,45.41,1.41,40,1.7
2024-01-31 03:00:00,-3.25,80.12,1.98,40,1.21
2024-01-31 04:00:00,-3.36,77.17,3.19,20,2.04
2024-01-31 05:00:00,-2.87,91.95,2.36,20,1.03
2024-01-31 06:00:00,-1.17,53.32,4.77,40,5.07
2024-01-31 07:00:00,0.78,10.01,7.24,30,12.64
2024-01-31 08:00:00,0.22,58.87,4.49,50,3.9
2024-01-31 09:00:00,0.77,77.84,4.93,50,2.87
2024-01-31 10:00:00,3.52,9.33,9.51,50,14.92
2024-01-31 11:00:00,1.67,17.27,9.13,20,13.29
2024-01-31 12:00:00,4.61,1.23,9.83,40,18.45
2024-01-31 13:00:00,0.22,59.37,6.29,30,6.02
2024-01-31 14:00:00,5.18,88.67,4.4,20,1.83
2024-01-31 15:00:00,3.28,67.07,5.92,40,4.91
2024-01-31 16:00:00,1.81,98.2,3.48,40,1.25
2024-01-31 17:00:00,2.05,6.3,7.63,50,12.38
2024-01-31 18:00:00,2.13,90.3,2.16,50,0.86
2024-01-31 19:00:00,-0.47,81.41,2.86,30,1.76
2024-01-31 20:00:00,-7.39,31.42,4.08,30,5.78
2024-01-31 21:00:00,-7.3,97.35,1.7,50,0.52
2024-01-31 22:00:00,-6.78,28.79,2.77,50,3.61
2024-01-31 23:00:00,-5.98,88.93,0.48,40,0.24
2024-02-01 00:00:00,-5.0,88.07,1.05,30,0.59
2024-02-01 01:00:00,-7.31,75.77,0.0,40,0.0
2024-02-01 02:00:00,-4.99,56.35,1.83,30,1.78
2024-02-01 03:00:00,-6.08,12.0,3.12,30,5.35
2024-02-01 04:00:00,-4.75,53.2,2.27,20,2.16
2024-02-01 05:00:00,-5.14,35.68,4.54,50,5.42
2024-02-01 06:00:00,-2.88,79.22,2.61,20,1.54
2024-02-01 07:00:00,-2.44,75.81,3.84,30,2.64
2024-02-01 08:00:00,-0.48,91.06,3.42,40,1.5
2024-02-01 09:00:00,4.61,1.48,9.71,30,18.19
2024-02-01 10:00:00,1.4,80.91,3.7,20,2.03
2024-02-01 11:00:00,9.06,93.85,4.17,50,1.53
2024-02-01 12:00:00,4.96,78.93,4.79,40,3.18
2024-02-01 13:00:00,4.17,13.02,9.57,30,16.25
2024-02-01 14:00:00,1.58,8.13,8.92,30,15.83
2024-02-01 15:00:00,3.9,2.08,8.44,50,14.12
2024-02-01 16:00:00,0.32,62.87,4.42,30,3.98
2024-02-01 17:00:00,0.51,62.97,3.96,30,3.53
2024-02-01 18:00:00,4.09,98.69,2.66,50,0.74
2024-02-01 19:00:00,-2.52,39.8,5.21,20,5.89
2024-02-01 20:00:00,-1.23,33.19,3.61,20,4.44
2024-02-01 21:00:00,-5.97,62.44,2.55,20,2.02
2024-02-01 22:00:00,-5.43,82.56,0.4,20,0.22
2024-02-01 23:00:00,-2.32,93.68,0.58,40,0.23
2024-02-02 00:00:00,-7.11,80.31,0.33,40,0.19
2024-02-02 01:00:00,-2.06,42.67,0.21,50,0.29
2024-02-02 02:00:00,-3.77,63.49,1.39,50,0.99
2024-02-02 03:00:00,-5.52,85.63,2.0,50,0.95
2024-02-02 04:00:00,-2.09,49.06,1.9,40,2.01
2024-02-02 05:00:00,-0.2,21.67,5.88,30,9.16
2024-02-02 06:00:00,0.39,16.97,6.45,40,10.56
2024-02-02 07:00:00,-2.7,0.02,8.29,20,14.03
2024-02-02 08:00:00,0.19,71.82,4.31,20,2.88
2024-02-02 09:00:00,2.19,11.11,7.69,30,13.18
2024-02-02 10:00:00,3.33,24.38,8.36,50,11.32
2024-02-02 11:00:00,5.22,29.79,7.9,40,11.27
2024-02-02 12:00:00,4.5,56.04,6.28,30,6.35
2024-02-02 13:00:00,1.3,39.8,7.83,30,9.92
2024-02-02 14:00:00,4.24,67.47,5.7,40,4.69
2024-02-02 15:00:00,3.9,5.56,9.86,30,17.92
2024-02-02 16:00:00,2.76,12.39,8.02,50,12.24
2024-02-02 17:00:00,2.6,49.92,4.95,40,5.43
2024-02-02 18:00:00,0.81,33.7,5.39,40,7.33
2024-02-02 19:00:00,-1.23,29.58,5.09,30,7.25
2024-02-02 20:00:00,-3.49,6.7,5.28,50,8.55
2024-02-02 21:00:00,-7.71,89.57,0.81,50,0.38
2024-02-02 22:00:00,-4.33,69.18,1.4,20,1.0
2024-02-02 23:00:00,-5.27,12.16,2.0,40,3.51
2024-02-03 00:00:00,-5.13,6.5,0.0,20,0.07
2024-02-03 01:00:00,-8.06,97.49,0.92,50,0.28
2024-02-03 02:00:00,-7.17,68.12,1.66,50,1.2
2024-02-03 03:00:00,-2.1,41.75,3.24,20,3.57
2024-02-03 04:00:00,-3.25,70.17,2.26,40,1.73
2024-02-03 05:00:00,-0.61,75.63,2.62,20,1.73
2024-02-03 06:00:00,-0.62,78.0,3.4,50,1.98
2024-02-03 07:00:00,0.68,47.79,4.64,50,4.79
2024-02-03 08:00:00,3.7,42.99,6.04,30,7.4
2024-02-03 09:00:00,1.83,1.1,9.3,30,17.49
2024-02-03 10:00:00,3.85,92.66,4.59,20,1.87
2024-02-03 11:00:00,3.23,60.33,6.13,30,5.71
2024-02-03 12:00:00,3.46,20.32,8.96,50,12.65
2024-02-03 13:00:00,3.54,91.96,4.42,40,1.94
2024-02-03 14:00:00,4.1,91.49,3.29,40,1.53
2024-02-03 15:00:00,1.9,98.92,3.06,20,0.93
2024-02-03 16:00:00,4.34,87.41,4.83,30,2.4
2024-02-03 17:00:00,-1.17,99.78,2.62,20,0.81
2024-02-03 18:00:00,-1.05,24.47,6.48,30,9.82
2024-02-03 19:00:00,-2.85,84.22,3.15,40,1.73
2024-02-03 20:00:00,-0.28,82.3,1.52,30,0.89
2024-02-03 21:00:00,-3.82,23.09,3.39,30,5.14
2024-02-03 22:00:00,-2.94,9.84,2.49,20,3.88
2024-02-03 23:00:00,-8.48,97.94,0.62,40,0.22
2024-02-04 00:00:00,-4.96,29.6,0.0,30,0.0
2024-02-04 01:00:00,-3.54,87.09,0.0,40,0.0
2024-02-04 02:00:00,-4.66,0.41,2.34,30,4.36
2024-02-04 03:00:00,-1.9,2.1,3.72,40,6.97
2024-02-04 04:00:00,-4.03,46.59,4.04,30,4.6
2024-02-04 05:00:00,1.03,23.87,6.03,50,8.21
2024-02-04 06:00:00,4.11,68.98,4.52,40,3.56
2024-02-04 07:00:00,0.08,56.56,5.37,50,4.83
2024-02-04 08:00:00,1.12,7.75,7.71,50,12.26
2024-02-04 09:00:00,5.95,16.26,8.03,50,11.83
2024-02-04 10:00:00,7.0,38.8,7.27,30,9.38
2024-02-04 11:00:00,3.29,18.56,8.37,40,13.5
2024-02-04 12:00:00,3.67,79.22,5.01,30,3.15
2024-02-04 13:00:00,3.77,41.61,7.52,30,9.34
2024-02-04 14:00:00,1.15,9.34,9.33,40,16.44
2024-02-04 15:00:00,1.21,48.43,6.77,20,6.87
2024-02-04 16:00:00,-0.0,9.08,7.68,30,13.45
2024-02-04 17:00:00,-0.73,12.89,7.72,50,11.71
2024-02-04 18:00:00,-0.56,23.96,5.59,30,8.49
2024-02-04 19:00:00,-1.32,85.95,2.13,20,0.97
2024-02-04 20:00:00,0.11,92.46,2.18,50,0.9
2024-02-04 21:00:00,-6.02,82.63,2.33,30,1.41
2024-02-04 22:00:00,-2.85,33.41,2.26,40,3.03
2024-02-04 23:00:00,-5.75,27.24,1.08,50,1.41
2024-02-05 00:00:00,-5.4,54.92,0.16,20,0.11
2024-02-05 01:00:00,-3.79,72.19,0.75,30,0.48
2024-02-05 02:00:00,-6.88,99.34,0.31,40,0.03
2024-02-05 03:00:00,-3.08,13.16,2.87,50,4.28
2024-02-05 04:00:00,-2.47,4.93,4.8,50,7.82
2024-02-05 05:00:00,-0.61,69.44,3.31,40,2.63
2024-02-05 06:00:00,0.27,83.22,3.15,20,1.6
2024-02-05 07:00:00,5.9,84.63,3.8,50,1.88
2024-02-05 08:00:00,0.92,67.85,4.64,20,3.46
2024-02-05 09:00:00,2.17,95.4,3.64,20,1.29
2024-02-05 10:00:00,2.78,51.1,6.3,40,6.92
2024-02-05 11:00:00,3.41,91.38,4.79,50,1.93
2024-02-05 12:00:00,3.42,96.78,3.59,30,1.4
2024-02-05 13:00:00,6.9,84.72,5.49,40,3.08
2024-02-05 14:00:00,6.87,30.98,7.84,40,11.03
2024-02-05 15:00:00,2.09,19.62,7.92,20,11.27
2024-02-05 16:00:00,0.53,54.81,5.05,30,5.15
2024-02-05 17:00:00,1.93,45.3,4.82,40,5.68
2024-02-05 18:00:00,-1.41,87.78,2.44,20,1.13
2024-02-05 19:00:00,-0.33,10.0,5.24,50,8.2
2024-02-05 20:00:00,-2.4,25.77,4.34,20,5.77
2024-02-05 21:00:00,-6.87,75.18,1.65,30,1.3
2024-02-05 22:00:00,-1.54,9.5,2.52,30,4.4
2024-02-05 23:00:00,-1.54,32.08,1.67,20,1.99
2024-02-06 00:00:00,-6.34,38.72,0.0,50,0.06
2024-02-06 01:00:00,-5.72,62.26,1.8,30,1.68
2024-02-06 02:00:00,-3.88,15.81,1.73,30,2.86
2024-02-06 03:00:00,-2.98,86.06,1.56,50,0.72
2024-02-06 04:00:00,-1.3,44.75,3.24,40,3.88
2024-02-06 05:00:00,2.61,91.7,2.83,30,1.35
2024-02-06 06:00:00,-0.47,46.79,3.75,20,3.89
2024-02-06 07:00:00,-0.42,27.5,5.76,50,7.47
2024-02-06 08:00:00,-0.38,14.18,7.79,30,12.88
2024-02-06 09:00:00,1.96,0.37,9.99,40,18.94
2024-02-06 10:00:00,4.15,53.22,6.35,30,6.66
2024-02-06 11:00:00,8.3,10.72,8.53,40,14.76
2024-02-06 12:00:00,3.85,39.17,6.79,30,8.65
2024-02-06 13:00:00,5.16,58.93,6.86,30,6.59
